country,rank_in_country,company_name,product_keyword,segment,website,phone,email,contact_person,address,source_url,source_type,notes
Brazil,1,Partrade Importacoes e Exportacoes Ltda,"fresh garlic importation, white garlic, purple garlic, China-origin garlic and 10 kg boxes",importer/exporter/foreign-trade agency/garlic import route,https://www.partrade.com.br/,+55 21 2507 1060 / +55 21 2252 1254 / WhatsApp +55 21 99967 9535,sales@partrade.com.br; denis@partrade.com.br; aldo@partrade.com.br; alessandra@partrade.com.br; andreia@partrade.com.br,Denis Parisot; Aldo Fernandes; Alessandra Leite; Andreia Marins,"Rua da Assembleia, 10 / sala 2402, Centro, Rio de Janeiro, RJ 20011-901, Brazil",https://www.partrade.com.br/alho_br.html,official website,"Official Partrade garlic-importation pages describe Brazil importing approximately 10 million boxes of garlic per year from Shandong/Jinxiang, China and say Partrade has partnerships with two main certified Chinese exporters to assure quality, punctuality and large production volume. The official garlic page says Partrade offers exclusive brands for clients and its own NOTA 10 brand in net packaging from 250 g to 10 kg boxes. The official company page says Partrade was founded in 1996 in Brazil, provides foreign-trade solutions for import/export companies, has representation in garlic and other products and publishes direct commercial, logistics and finance contacts. This is Brazil's strongest public official-source FCL garlic import route; paid customs should still confirm beneficial importer ownership before treating Partrade as the consignee."
Brazil,2,Natari Alimentos Ltda,fresh garlic,importer/grower/distributor,https://www.alhonatari.com.br/,14-3294-1421,natari@alhonatari.com.br,,"Rodovia Conego Ciryaco Scaranello Pires km 2,8, Jardim Chapadao, Monte Mor, SP 13193-580, Brazil",https://casadosdados.com.br/solucao/cnpj/natari-alimentos-ltda-10381139000186,company registry/public professional profile,"Casa dos Dados identifies Natari Alimentos Ltda / Natari Comercio de Hortifrutis as active, with wholesale fresh-produce CNAE, garlic cultivation as a secondary CNAE, Monte Mor address, phone and natari@alhonatari.com.br. Public LinkedIn identifies Natari Alimentos as a private food-products company in Iacanga, SP with 201-500 employees and the tagline O Alho do Brasil. The Natari official domain was rechecked during source-strength review and only showed an under-construction page, so Natari is now Brazil's strongest public paid-customs/FCL ownership target from the fresh-garlic buyer table rather than the top contact-ready official-source lead."
Brazil,3,Biofer Distribuidora,fresh garlic; peeled garlic,distributor/foodservice supplier,https://bioferdistribuidora.com.br/,(19) 99797-3106 / (19) 99649-9963,comercial@bioferdistribuidora.com.br,,"Rua José Adhemar Petrini, 280, Pq. Ind. Bandeirantes, Santa Bárbara d'Oeste, SP, Brazil",https://bioferdistribuidora.com.br/,official website,Official site says Biofer specializes in produce and industrialized foods with garlic and peeled garlic for foodservice and retail customers
Brazil,4,Alho Brasil,fresh garlic; imported garlic,distributor/wholesaler,https://alhobrasil.com.br/,(37) 3241-0937,contato@alhosbrasil.com.br,,"Rodovia MG 164 km 89, Sítio Pinheiro, Martinho Campos, MG, Brazil",https://alhobrasil.com.br/,official website,Official site says the company has supplied national and imported garlic since 2005 and lists direct business contact details
Brazil,5,AGROLAF - Distribuidora de Alhos & Alimentos,fresh garlic; garlic puree; garlic paste; hygienized garlic,distributor/processor,https://www.agrolaf.com.br/,(11) 2408-8233,contato@agrolaf.com.br,,"R. Dona Antônia, 130, Vila das Palmeiras, Guarulhos, SP 07034-010, Brazil",https://www.agrolaf.com.br/contato,official website,Official site lists fresh garlic and multiple value-added garlic formats and provides direct Guarulhos contact details
Brazil,6,Massy do Brasil Comercio Exterior Ltda,garlic,importer/trader,https://massyinternacional.com/,21-3553-2891,brunobarbeito@massyinternacional.com,,"Avenida das Americas 500 Blc 3 Sala 207, Barra da Tijuca, Rio de Janeiro, RJ 22640-904, Brazil",https://massyinternacional.com/,official website,Foreign trade hub with food and logistics capabilities
Brazil,7,Comercial Paty Importacao Ltda,garlic,importer/distributor,,33382485,consult-contabil@hotmail.com,,"Rua Murici 20 Sala 02, Cruz das Almas, Maceio, AL 57038-370, Brazil",https://traders.datamar.com/companies/pt/comercial-paty-importacao-ltda/955087,directory,Top imported goods include garlic and other alliums
Brazil,8,Distribuidora Malibru,fresh garlic,distributor/foodservice supplier,https://www.malibru.com.br/,+55 (85) 3244-3000,,,"Rodovia BR 020, s/n - Km 11 - Campo Grande, Caucaia - CE, Brazil",https://www.malibru.com.br/produtos,official website,Foodservice distributor offering national and imported fresh garlic
Brazil,9,Naju Alimentos Food Service,peeled garlic,distributor/foodservice supplier,https://najualimentos.com.br/,+55 (11) 9 5164-3879,comercial.sp@najualimentos.com.br,,"Rua Alfredo de Toledo, 165, Jardim Maringa, Sao Paulo/SP, 03525-070, Brazil",https://najualimentos.com.br/produtos/alho-descascado,official website,Official foodservice line lists refrigerated peeled garlic with 0C to 6C storage
Brazil,10,Hort Mais Vida,peeled garlic,retailer/foodservice supplier,https://www.hortmaisvida.com.br/,+55 (11) 4726-8509,,,"R. Ipiranga, 1307 - Jardim Santista, Mogi das Cruzes - SP, 08730-000, Brazil",https://www.hortmaisvida.com.br/product-page/alho-descascado-gla-200gr,official website,Official product page offers peeled garlic and direct order phone
Brazil,11,Caneco de Ouro (FM Alimentos Ltda.),peeled garlic,processor/distributor,https://canecodeouro.com.br/,,,,"Itaborai, Rio de Janeiro, Brazil",https://canecodeouro.com.br/,official website,Official site markets peeled garlic for wholesale retail and food-industry buyers with production in Itaborai and distribution across Rio de Janeiro
Brazil,12,Casa do Alho Roxo,peeled garlic; garlic paste; fried garlic,processor/distributor,https://alhoroxo.com.br/,(31) 3353.1998,[email protected],,,https://alhoroxo.com.br/,official website,"Official site says the company peels Brazilian purple garlic by steam, offers multiple garlic formats, and invites B2B enquiries"
Brazil,13,Alho Negro Brasil,black garlic; peeled black garlic cloves,processor/distributor/retailer,https://alhonegrobrasil.com.br/,(11) 4106-4585,vendas@alhonegrobrasil.com.br,,"Rua Castro Alves, 1071, Aclimação, São Paulo - SP, CEP 01532-001, Brazil",https://alhonegrobrasil.com.br/contato/,official website,Official contact page lists loja and expedição details and sells black garlic products direct from São Paulo
Brazil,14,Benesser Alimentos LTDA,black garlic,processor/distributor/retailer,https://www.benesser.com.br/,(47) 3252-9828,contato@benesser.com.br,,"Rua Ervino Niebhur, Brusque - SC, CEP 88352-550, Brazil",https://www.benesser.com.br/contato,official website,"Official site promotes black garlic to resellers, restaurants, bars and professional kitchens and publishes direct contact details"
Brazil,15,Alho Negro do Sitio,black garlic; peeled black garlic,processor/distributor/foodservice supplier,https://alhonegrodositio.com.br/,(11) 4106-4585,vendas@alhonegrodositio.com.br,,"Rua Safira, 38, Aclimacao, Sao Paulo/SP, Brazil",https://alhonegrodositio.com.br/contato/,official website,Official contact page invites reseller and food-service supply inquiries and lists wholesale contacts for black garlic and peeled black garlic products.
Brazil,16,Alho Negro da Serra,black garlic; peeled black garlic; black garlic paste,processor/distributor,https://www.alhonegrodaserra.com.br/,(54) 99103.7383,,,"R. Itarare, 321 - Bela Vista, Caxias do Sul - RS, 95076-180, Brazil",https://www.alhonegrodaserra.com.br/,official website,"Official site lists peeled black garlic, black garlic paste, and other value-added garlic products and says it supplies restaurants, empórios, and kitchens across Brazil."
Brazil,17,3 Guris,fresh garlic; imported garlic,grower/processor/distributor,https://tresguris.com.br/,(16) 99153-8203,tresgurismontealto@gmail.com,,"Rodovia Jose Pizarro, km 13, Monte Alto, SP, Brazil",https://tresguris.com.br/,official website,"Official site says 3 Guris produces, industrializes, and commercializes national and imported garlic with traceability and food-sector certifications."
Brazil,18,Garlic Foods,fresh garlic,processor/distributor,https://www.garlicfoods.com.br/,(11) 99370-7926,,,"Rua Santa Cruz, 170 - Ribeirao dos Porcos - Atibaia, SP, Brazil",https://www.garlicfoods.com.br/alho-in-natura/alho-empacotado-garlic-nature/,official website,Official product page markets packaged fresh garlic and the site footer publishes direct Atibaia phone and address.
Brazil,19,Mister Corretora de Alimentos,garlic,distributor/foodservice supplier,https://mistercorretoradealimentos.com.br/,(11) 97319-7744 / (11) 96930-9945,vendas@mistercorretoradealimentos.com.br,,"Rua Girassol Dourado, 185, Nova Cerejeiras, Atibaia, SP, Brazil",https://mistercorretoradealimentos.com.br/produto/alho/,official website,"Official garlic product page says the company serves supermarkets, distributors, hotels, restaurants, and natural-product stores."
Brazil,20,Guidan Alimentos,crushed garlic; purple garlic,importer/processor/distributor,https://guidan.com.br/,(11) 2781-3423,contato@guidan.com.br,,"Rua Lupianópolis, 56 - São Paulo - SP, Brazil",https://guidan.com.br/,official website,"Official site says Guidan began by importing granulated garlic from China, sells crushed garlic and purple garlic, and targets retail, wholesale, and distributor channels in Brazil."
Brazil,21,Distribuidora RDF,fresh garlic; garlic paste; fried garlic,distributor/wholesaler,https://rdfdistribuidora.com/,94 9 9222-9865 / 94 9 9210-9798,,,"Av. I, Qd. 128, Lt. 16 - Cidade Jardim, Parauapebas - PA, Brazil",https://rdfdistribuidora.com/,official website,"Official site markets fresh garlic, garlic paste, and fried garlic and positions RDF as a regional garlic distributor in Brazil."
Germany,1,JERSA Fruchtimport GmbH,"fresh whole garlic; garlic import and wholesale",importer/wholesaler/distributor,https://www.jersa.de/,+49 2202 980 860,jersa@jersa.de,,"Zum Scheider Feld 40, 51467 Bergisch Gladbach, Germany",https://www.jersa.de/en/garlic/,official website,"Official pages validate garlic import and wholesale in Germany since 1986, Spanish partner production across roughly 300-500 hectares, global sourcing from France, Italy, Argentina, Egypt, China, Turkey, Morocco, Chile and Mexico, multiple Spain/China/fresh garlic pack formats and direct company contact details."
Germany,2,Düpmann GmbH & Co. KG,peeled garlic; frozen garlic; garlic puree; black garlic,processor/importer/distributor,https://www.duepmann.de/,0 54 25 / 9 32 46 21 00,service@duepmann.de,,"Am Teuto 18, 33829 Borgholzhausen, Germany",https://www.duepmann.de/en/produktdetails/knoblauch/,official website,Official garlic page lists peeled fresh garlic frozen garlic puree and black garlic formats; official imprint publishes direct company contact details
Germany,3,Alfred Zindel AG,frozen garlic; IQF garlic,importer/trader/distributor,https://www.zindel-frucht.de/,+49 5542 609-0,kontakt@zindel-frucht.de,,"Eschweger Str. 2, D-37215 Witzenhausen, Germany",https://www.zindel-frucht.de/en/our-product-range/herbs/172-garlic,official website,Official garlic page lists frozen IQF garlic for industrial and retail clients and provides direct headquarters contact details
Germany,4,Staiger GmbH,fresh garlic,wholesaler/foodservice distributor,https://www.staiger-gmbh.de/,+49 711 48071-0,info@staiger-gmbh.de,Thilo Staiger,"Langwiesenweg 30, 70327 Stuttgart, Germany",https://www.staiger-gmbh.de/kontakt-grosshandel,official website,Official site says Staiger supplies wholesale foodservice produce year-round and its garlic page states sourcing from China Spain Argentina and France with direct buyer contacts published
Germany,5,Global Food Trading GmbH,fresh garlic; garlic buyer-table validation,public shipment-backed importer/distributor,,,,,"Am Winkelgraben 1a, 64584 Biebesheim am Rhein, Germany",https://www.trademo.com/germany/buyers/garlic,public trade database,"Trademo Germany garlic buyer table ranks Global Food Trading GmbH first with 148 garlic buyer-table shipments. Trademo company-profile snippets also show 11,790 total imports, USD 36.34M buyer trade value and tea/pickle/wrap as primary imports, so validate HS 070320 garlic ownership and procurement contact through paid customs before quoting; no official website, phone or email verified."
Germany,6,I.Schroeder KG,garlic,importer/distributor,https://iskg.de/,+49 (0)40/3 76 74-0,schroeder@iskg.de,,"Am Sandtorkai 37, D-20457 Hamburg, Germany",https://www.trademo.com/germany/buyers/garlic,trade intelligence page + official website,"Public Germany garlic buyers page lists I.Schroeder KG with 48 garlic buyer-table shipments; official site publishes Hamburg address, phone and email. Use as a shipment-backed Germany reconciliation route because the official site contact is clear but a direct garlic SKU page was not found."
Germany,7,Farmers Land Food GmbH,"frozen foods; garlic-seasoned prepared seafood caveat",frozen food importer/wholesaler,https://www.farmersland.de/,+49-2102-74025-0,mail@farmersland.de,Hakan Tan,"An der Pönt 48, 40885 Ratingen, Germany",https://www.trademo.com/companies/farmers-land-food-gmbh/17117464,official website + public trade database caveat,"Official site validates frozen food delivery, private label, procurement/logistics and public contact details. Trademo Germany garlic buyer table lists Farmers Land with 65 garlic buyer-table shipments, but the free company profile primarily shows vannamei/shrimp imports and visible product keywords such as garlic peeled and deveined tail-on shrimp under HS 160529, so do not treat Farmers Land as Germany's top direct garlic commodity buyer without paid-customs validation."
Germany,8,Prince Food GmbH,frozen garlic,processor/ingredient supplier,https://prince-food.de/,0211 91590680,info@prince-food.de,,"Königsallee 90, 40212 Düsseldorf, Germany",https://prince-food.de/en/products/frozen-garlic/,official website,Official frozen-garlic page positions Prince Food as a supplier to the food industry and publishes direct Düsseldorf contact details
